file,abc.assignments,abc.assignments_average,abc.assignments_max,abc.assignments_min,abc.branches,abc.branches_average,abc.branches_max,abc.branches_min,abc.conditions,abc.conditions_average,abc.conditions_max,abc.conditions_min,abc.magnitude,cognitive.average,cognitive.max,cognitive.min,cognitive.sum,cyclomatic.average,cyclomatic.max,cyclomatic.min,cyclomatic.sum,halstead.N1,halstead.N2,halstead.bugs,halstead.difficulty,halstead.effort,halstead.estimated_program_length,halstead.length,halstead.level,halstead.n1,halstead.n2,halstead.purity_ratio,halstead.time,halstead.vocabulary,halstead.volume,loc.blank,loc.blank_average,loc.blank_max,loc.blank_min,loc.cloc,loc.cloc_average,loc.cloc_max,loc.cloc_min,loc.lloc,loc.lloc_average,loc.lloc_max,loc.lloc_min,loc.ploc,loc.ploc_average,loc.ploc_max,loc.ploc_min,loc.sloc,loc.sloc_average,loc.sloc_max,loc.sloc_min,mi.mi_original,mi.mi_sei,mi.mi_visual_studio,nargs.average,nargs.average_closures,nargs.average_functions,nargs.closures_max,nargs.closures_min,nargs.functions_max,nargs.functions_min,nargs.total,nargs.total_closures,nargs.total_functions,nexits.average,nexits.max,nexits.min,nexits.sum,nom.average,nom.closures,nom.closures_average,nom.closures_max,nom.closures_min,nom.functions,nom.functions_average,nom.functions_max,nom.functions_min,nom.total
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/actor_pipeline.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0,8.0,2.0,4.0,1.0,26.0,362.0,157.0,0.7449574915920697,31.93220338983051,105652.33992903894,457.1150399296564,519.0,0.03131634819532909,24.0,59.0,0.8807611559338274,5869.574440502163,83.0,3308.6454648690537,22.0,1.6923076923076923,9.0,0.0,17.0,1.3076923076923077,9.0,0.0,45.0,3.4615384615384617,26.0,1.0,96.0,7.384615384615385,44.0,5.0,133.0,10.23076923076923,61.0,5.0,43.6540144934046,16.22482916808148,25.52866344643544,0.7,0.5,1.0,1.0,0.0,2.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.7692307692307693,6.0,0.46153846153846156,1.0,0.0,4.0,0.3076923076923077,1.0,0.0,10.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/actor_fan_in.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,9.0,2.125,4.0,1.0,17.0,260.0,117.0,0.5142885038670358,25.21551724137931,60602.718594241705,455.85930246176724,377.0,0.03965811965811966,25.0,58.0,1.209175868598852,3366.817699680095,83.0,2403.3898656177907,16.0,2.0,11.0,1.0,13.0,1.625,8.0,0.0,38.0,4.75,28.0,10.0,69.0,8.625,45.0,17.0,98.0,12.25,64.0,18.0,52.333422433866744,28.269964657143205,30.604340604600434,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.75,3.0,0.375,1.0,0.0,3.0,0.375,1.0,0.0,6.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/channel_spsc.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0,6.0,1.4444444444444444,3.0,1.0,13.0,348.0,175.0,0.6835368807391622,29.166666666666668,92859.17275757289,358.780560741802,523.0,0.03428571428571429,17.0,51.0,0.6860048962558355,5158.842930976271,68.0,3183.7430659739275,23.0,2.5555555555555554,3.0,2.0,4.0,0.4444444444444444,2.0,0.0,49.0,5.444444444444445,11.0,5.0,83.0,9.222222222222221,17.0,10.0,109.0,12.11111111111111,20.0,13.0,50.067937496476844,12.47729545786943,29.279495611974763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,2.0,0.2222222222222222,1.0,0.0,6.0,0.6666666666666666,1.0,0.0,8.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/interface_definition.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,2.0,1.0,19.0,315.0,141.0,0.566248205882288,24.805555555555557,70015.16886034484,391.4745478722554,456.0,0.040313549832026875,19.0,54.0,0.8584968155093321,3889.731603352491,73.0,2822.559998849288,14.0,0.8235294117647058,0.0,0.0,6.0,0.35294117647058826,1.0,0.0,16.0,0.9411764705882353,3.0,0.0,92.0,5.411764705882353,13.0,3.0,112.0,6.588235294117647,14.0,3.0,48.874240608689334,14.291060591293807,28.58142725654347,0.7857142857142857,0.0,0.7857142857142857,0.0,0.0,3.0,0.0,11.0,0.0,11.0,0.42857142857142855,1.0,0.0,6.0,0.8235294117647058,0.0,0.0,0.0,0.0,14.0,0.8235294117647058,1.0,0.0,14.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/tokio_ping_pong.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,12.0,3.5,6.0,1.0,14.0,222.0,126.0,0.5554151333282698,30.413793103448278,68015.58616376702,474.36883553501207,348.0,0.032879818594104306,28.0,58.0,1.3631288377442876,3778.6436757648344,86.0,2236.3401346363303,13.0,3.25,9.0,9.0,13.0,3.25,5.0,5.0,32.0,8.0,32.0,32.0,72.0,18.0,58.0,58.0,98.0,24.5,72.0,72.0,53.398027956681815,29.500406187198124,31.226916933732056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,0.5,1.0,0.0,1.0,0.25,1.0,0.0,3.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-core/src/component.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,2.0,1.0,14.0,241.0,128.0,0.4988799879767248,25.6,57899.659091268935,368.63137138648347,369.0,0.0390625,20.0,50.0,0.9990010064674348,3216.6477272927186,70.0,2261.7054332526927,13.0,1.0,3.0,0.0,34.0,2.6153846153846154,9.0,0.0,19.0,1.4615384615384615,7.0,0.0,69.0,5.3076923076923075,23.0,4.0,116.0,8.923076923076923,35.0,4.0,50.607691898393114,35.92544103630779,29.595141461048605,0.8,1.0,0.7777777777777778,1.0,0.0,4.0,0.0,8.0,1.0,7.0,0.4,1.0,0.0,4.0,0.7692307692307693,1.0,0.07692307692307693,1.0,0.0,9.0,0.6923076923076923,1.0,0.0,10.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/receptacle_wiring.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,1.2307692307692308,2.0,1.0,16.0,429.0,206.0,0.8343840046740107,29.81578947368421,125236.47554994492,572.949986631733,635.0,0.033539276257722864,22.0,76.0,0.9022834435145403,6957.5819749969405,98.0,4200.340751013157,26.0,2.0,4.0,0.0,12.0,0.9230769230769231,3.0,0.0,43.0,3.3076923076923075,9.0,0.0,117.0,9.0,14.0,6.0,155.0,11.923076923076923,20.0,6.0,42.23332425860282,7.749446331782661,24.697850443627384,0.5,0.0,0.5555555555555556,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.2,1.0,0.0,2.0,0.7692307692307693,1.0,0.07692307692307693,1.0,0.0,9.0,0.6923076923076923,1.0,0.0,10.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-core/src/numa/mod.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,2.125,8.0,1.0,17.0,187.0,148.0,0.4038417675490539,19.58823529411765,42169.52733592897,489.0061232309847,335.0,0.051051051051051045,18.0,68.0,1.4597197708387604,2342.7515186627206,86.0,2152.7986928252026,10.0,1.25,0.0,0.0,46.0,5.75,0.0,0.0,11.0,1.375,7.0,0.0,77.0,9.625,24.0,1.0,133.0,16.625,24.0,1.0,47.958819363289564,34.72848433787053,28.04609319490618,0.4,0.0,0.4,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.2,1.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,5.0,0.625,1.0,0.0,5.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-core/src/numa/allocator.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.0,0.0,3.0,1.3,4.0,1.0,13.0,311.0,216.0,0.8708971206736378,38.57142857142857,133546.39350134434,545.1462159305157,527.0,0.02592592592592593,25.0,70.0,1.0344330473064816,7419.244083408019,95.0,3462.3139055904094,19.0,1.9,10.0,0.0,82.0,8.2,61.0,0.0,44.0,4.4,19.0,2.0,102.0,10.2,58.0,4.0,200.0,20.0,127.0,4.0,39.79885816438025,24.89562344283123,23.274186061041082,0.875,0.0,0.875,0.0,0.0,3.0,0.0,7.0,0.0,7.0,0.625,3.0,0.0,5.0,0.8,0.0,0.0,0.0,0.0,8.0,0.8,1.0,0.0,8.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/actor_log.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.2,2.0,1.0,6.0,185.0,114.0,0.2788357587901707,13.933333333333334,24193.827762286783,285.1871371398456,299.0,0.07177033492822966,11.0,45.0,0.9538031342469753,1344.1015423492656,56.0,1736.3991216952236,16.0,3.2,14.0,14.0,17.0,3.4,5.0,5.0,34.0,6.8,34.0,34.0,53.0,10.6,51.0,51.0,86.0,17.2,70.0,70.0,58.66981615714235,41.332529484816774,34.309834010024765,0.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,0.6,1.0,0.0,1.0,0.2,1.0,0.0,4.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/actor_ping_pong.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.3,4.0,1.0,23.0,313.0,162.0,0.6180203622652309,25.82608695652174,79833.66337965487,519.5956831277142,475.0,0.038720538720538725,22.0,69.0,1.0938856486899247,4435.203521091938,91.0,3091.2024540943808,19.0,1.9,12.0,0.0,20.0,2.0,14.0,0.0,42.0,4.2,33.0,4.0,103.0,10.3,60.0,13.0,142.0,14.2,86.0,13.0,43.636761389702215,17.05534576427489,25.518573912106557,0.8571428571428571,0.5,1.3333333333333333,1.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.7,4.0,0.4,1.0,0.0,3.0,0.3,1.0,0.0,7.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/actor_factory.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,0.0,2.0,1.5555555555555556,5.0,1.0,14.0,290.0,170.0,0.5529571570837478,21.74418604651163,67564.5840623374,650.766264514401,460.0,0.045989304812834225,22.0,86.0,1.4147092706834803,3753.5880034631887,108.0,3107.2482509951956,25.0,2.7777777777777777,19.0,19.0,46.0,5.111111111111111,24.0,24.0,29.0,3.2222222222222223,29.0,29.0,91.0,10.11111111111111,76.0,76.0,161.0,17.88888888888889,118.0,118.0,43.64548669216846,25.52342082976591,25.52367642816869,0.75,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.25,2.0,0.0,2.0,0.8888888888888888,7.0,0.7777777777777778,1.0,0.0,1.0,0.1111111111111111,1.0,0.0,8.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/actor_pipeline.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,2.0,0.0,5.0,1.75,4.0,1.0,21.0,298.0,133.0,0.543828340688961,23.983606557377048,65898.3645664606,459.8824732013566,431.0,0.041695146958304855,22.0,61.0,1.0670126988430548,3661.0202536922557,83.0,2747.6419949105243,18.0,1.5,11.0,0.0,17.0,1.4166666666666667,9.0,0.0,38.0,3.1666666666666665,31.0,3.0,82.0,6.833333333333333,51.0,7.0,116.0,9.666666666666666,70.0,7.0,47.98564739859707,23.611214149149433,28.061782104442727,0.8888888888888888,0.6,1.25,1.0,0.0,2.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.75,5.0,0.4166666666666667,1.0,0.0,4.0,0.3333333333333333,1.0,0.0,9.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/binding.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,3.0,1.6923076923076923,5.0,1.0,22.0,411.0,223.0,0.8002528067168376,27.255555555555556,117631.24432770922,682.3742742796913,634.0,0.036689767631471665,22.0,90.0,1.0763001171603965,6535.069129317179,112.0,4315.863020584521,34.0,2.6153846153846154,8.0,0.0,29.0,2.230769230769231,12.0,0.0,36.0,2.769230769230769,15.0,1.0,143.0,11.0,52.0,4.0,206.0,15.846153846153847,72.0,4.0,36.10413260650236,6.080342198317247,21.11352784005986,0.8888888888888888,1.0,0.8333333333333334,1.0,0.0,2.0,0.0,8.0,3.0,5.0,0.1111111111111111,1.0,0.0,1.0,0.6923076923076923,3.0,0.23076923076923078,1.0,0.0,6.0,0.46153846153846156,1.0,0.0,9.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/wiring.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.142857142857143,5.0,1.0,15.0,234.0,116.0,0.5098455990029449,27.791666666666668,59819.10271034867,372.1201250239268,350.0,0.035982008995502246,23.0,48.0,1.0632003572112194,3323.2834839082593,71.0,2152.4114918266387,20.0,2.857142857142857,7.0,0.0,16.0,2.2857142857142856,6.0,1.0,15.0,2.142857142857143,13.0,1.0,75.0,10.714285714285714,24.0,6.0,111.0,15.857142857142858,37.0,7.0,51.34902133202104,27.6494684849063,30.02866744562634,1.75,0.0,1.75,0.0,0.0,3.0,0.0,7.0,0.0,7.0,1.0,2.0,0.0,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,1.0,0.0,4.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/binding.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,4.0,1.9166666666666667,4.0,1.0,23.0,404.0,242.0,0.9127692385183434,34.08450704225352,143292.47206923136,523.0706073825796,646.0,0.029338842975206614,20.0,71.0,0.8097068225736527,7960.6928927350755,91.0,4204.035337568358,31.0,2.5833333333333335,3.0,0.0,6.0,0.5,1.0,0.0,41.0,3.4166666666666665,9.0,0.0,135.0,11.25,12.0,5.0,172.0,14.333333333333334,14.0,5.0,38.932828759775305,-2.9245373185427983,22.767736116827663,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.2222222222222222,1.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,9.0,0.75,1.0,0.0,9.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-core/src/error.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,3.0,1.7222222222222223,5.0,1.0,31.0,239.0,169.0,0.5541301891466359,27.10377358490566,67779.69324466621,373.0666523931053,408.0,0.03689523146536721,17.0,53.0,0.9143790499831013,3765.538513592567,70.0,2500.7474709135463,16.0,0.8888888888888888,0.0,0.0,42.0,2.3333333333333335,0.0,0.0,15.0,0.8333333333333334,4.0,0.0,131.0,7.277777777777778,31.0,1.0,189.0,10.5,31.0,1.0,38.26710459245909,16.017862233271188,22.37842373828017,0.5454545454545454,0.0,0.5454545454545454,0.0,0.0,2.0,0.0,6.0,0.0,6.0,0.2727272727272727,1.0,0.0,3.0,0.6111111111111112,0.0,0.0,0.0,0.0,11.0,0.6111111111111112,1.0,0.0,11.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/binding_enforcement.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,3.0,1.4,3.0,1.0,21.0,606.0,243.0,0.9901252632510422,29.16,161888.90842119174,542.2200518131526,849.0,0.03429355281207133,18.0,75.0,0.6386573048447027,8993.828245621764,93.0,5551.745830630718,26.0,1.7333333333333334,3.0,0.0,8.0,0.5333333333333333,3.0,0.0,58.0,3.8666666666666667,7.0,3.0,133.0,8.866666666666667,13.0,5.0,166.0,11.066666666666666,15.0,6.0,38.522085677587455,-1.308316072709708,22.527535483969274,0.07142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.06666666666666667,1.0,0.0,13.0,0.8666666666666667,1.0,0.0,14.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/component_ref.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,1.0,1.25,2.0,1.0,25.0,430.0,254.0,0.9070087626366706,30.369565217391305,141938.13885337152,698.2751955672658,684.0,0.0329277022190408,22.0,92.0,1.0208701689579909,7885.45215852064,114.0,4673.696769688683,27.0,1.35,11.0,0.0,14.0,0.7,6.0,0.0,43.0,2.15,16.0,0.0,156.0,7.8,53.0,5.0,196.0,9.8,67.0,5.0,35.80607320797007,-1.382580015671369,20.939224098228113,0.8666666666666667,0.6666666666666666,0.9166666666666666,1.0,0.0,3.0,0.0,13.0,2.0,11.0,0.4666666666666667,1.0,0.0,7.0,0.75,3.0,0.15,1.0,0.0,12.0,0.6,1.0,0.0,15.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/component_iunknown.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,2.0,1.0,23.0,442.0,219.0,0.8175958067016539,27.72151898734177,121475.82721089925,584.4372410037383,661.0,0.036073059360730596,20.0,79.0,0.8841713177061095,6748.657067272181,99.0,4382.004725872622,16.0,0.8,0.0,0.0,8.0,0.4,1.0,0.0,30.0,1.5,6.0,0.0,108.0,5.4,8.0,4.0,131.0,6.55,8.0,4.0,43.128443051271944,7.539918851242774,25.221311725890025,1.0,1.0,1.0,1.0,0.0,3.0,0.0,16.0,2.0,14.0,0.25,1.0,0.0,4.0,0.8,2.0,0.1,1.0,0.0,14.0,0.7,1.0,0.0,16.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/examples/numa_pinning.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.0,0.0,18.0,3.5714285714285716,9.0,1.0,25.0,481.0,251.0,1.0569856332712344,34.79207920792079,178560.54737928667,807.0852975755441,732.0,0.028742174160500854,28.0,101.0,1.1025755431359892,9920.03040996037,129.0,5132.218350969822,24.0,3.4285714285714284,10.0,10.0,27.0,3.857142857142857,11.0,4.0,69.0,9.857142857142858,41.0,28.0,128.0,18.285714285714285,85.0,36.0,179.0,25.571428571428573,99.0,57.0,36.78922493209882,8.221426834046078,21.514166626958374,1.0,0.5,1.3333333333333333,1.0,0.0,2.0,0.0,5.0,1.0,4.0,1.0,5.0,0.0,5.0,0.7142857142857143,2.0,0.2857142857142857,1.0,0.0,3.0,0.42857142857142855,1.0,0.0,5.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-framework/tests/assembly.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,2.0,1.411764705882353,3.0,1.0,24.0,498.0,262.0,1.0961522906455192,37.42857142857143,188576.7843128931,580.650059243528,760.0,0.026717557251908396,22.0,77.0,0.7640132358467473,10476.488017382952,99.0,5038.311031260503,32.0,1.8823529411764706,7.0,0.0,9.0,0.5294117647058824,4.0,0.0,37.0,2.176470588235294,13.0,1.0,167.0,9.823529411764707,38.0,6.0,208.0,12.235294117647058,47.0,6.0,34.68278691014008,-7.3853332662060485,20.28233152639771,1.0,1.0,1.0,1.0,0.0,2.0,0.0,13.0,7.0,6.0,0.23076923076923078,1.0,0.0,3.0,0.7647058823529411,7.0,0.4117647058823529,1.0,0.0,6.0,0.35294117647058826,1.0,0.0,13.0
/home/dwaddington/ains4storage-explore/speckit/component-framework/crates/component-core/tests/numa_integration.rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,2.0,0.0,11.0,1.625,3.0,1.0,39.0,669.0,324.0,1.477105624741117,43.08510638297872,294984.5091256106,732.227756802066,993.0,0.023209876543209877,25.0,94.0,0.7373894831843565,16388.028284756143,119.0,6846.554038964789,35.0,1.4583333333333333,5.0,0.0,15.0,0.625,2.0,0.0,80.0,3.3333333333333335,15.0,2.0,176.0,7.333333333333333,31.0,4.0,225.0,9.375,37.0,4.0,28.365369611983624,-11.336382287614938,16.587935445604458,0.6842105263157895,1.0,0.5714285714285714,1.0,0.0,2.0,0.0,13.0,5.0,8.0,0.10526315789473684,1.0,0.0,2.0,0.7916666666666666,5.0,0.20833333333333334,1.0,0.0,14.0,0.5833333333333334,1.0,0.0,19.0
